Unnamed: 0,tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id,isim,cinsiyet,yas,sehir,harcama_miktari
2393,2024-07-15,P097,Su Şişesi,Mutfak Ürünleri,961.69,6,5770.14,3016,Sancak,Kadın,18,İzmir,2417.2
2394,2023-08-22,P097,Su Şişesi,Mutfak Ürünleri,687.6,15,10314.0,6706,Tezcan,Erkek,65,Gaziantep,2029.45
2395,2024-04-28,P010,Çanta,Giyim,982.06,13,12766.779999999999,1243,Çopur,Kadın,53,Adana,4448.69
2396,2023-05-02,P037,Fırın,Ev Aletleri,1445.32,4,5781.28,3256,Koncagül,Erkek,55,İstanbul,1892.6
2397,2024-10-05,P037,Fırın,Ev Aletleri,1473.39,6,8840.34,1132,Gül,Erkek,47,İzmir,2222.37
2398,2024-05-31,P018,Telefon,Elektronik,104.39,18,1879.02,4342,Giz,Kadın,46,Ankara,4478.54
2399,2024-01-05,P087,Kulaklık,Elektronik,1490.59,18,25779.03375,3311,Fidaye,Erkek,69,Konya,506.69
2400,2024-10-06,P087,Kulaklık,Elektronik,147.99,19,2811.8100000000004,9843,Ünübol,Kadın,36,Adana,2112.75
2401,2023-09-23,P082,Defter,Kırtasiye,774.73,15,11620.95,1871,Vecide,Erkek,55,Antalya,4000.8
2402,2024-03-25,P010,Çanta,Giyim,62.25,11,684.75,2100,Ömriye,Kadın,68,İstanbul,3046.94
2403,2024-05-17,P063,Klima,Elektronik,647.04,18,11646.72,2187,Âdem,Erkek,62,İzmir,1776.53
2404,2023-03-29,P063,Klima,Elektronik,1439.21,10,14392.1,7499,Ensari,Kadın,62,Adana,947.27
2405,2024-01-28,P082,Defter,Kırtasiye,1274.56,2,2549.12,3202,Nazende,Kadın,68,İstanbul,3385.67
2406,2023-09-09,P082,Defter,Kırtasiye,463.83,11,5102.13,5399,Baturay,Erkek,66,İzmir,4462.5
2407,2023-04-22,P063,Klima,Elektronik,634.86,12,7618.32,7779,Çevregül,Erkek,31,İstanbul,4890.73
2408,2024-04-22,P010,Çanta,Giyim,949.39,19,18038.41,6953,Silanur,Erkek,59,Gaziantep,221.94
2409,2022-11-22,P037,Fırın,Ev Aletleri,1422.71,7,9958.97,5581,Kibar,Erkek,42,Bursa,2677.8
2410,2023-03-24,P037,Fırın,Ev Aletleri,1454.8,5,7274.0,2080,Gözel,Erkek,64,Adana,2020.97
2411,2023-07-13,P011,Kalem,Kırtasiye,1038.94,11,11428.34,5887,Alparslan,Erkek,25,Adana,1290.14
2412,2024-03-10,P037,Fırın,Ev Aletleri,738.18,10,7381.799999999999,5973,Serhatmehmet,Kadın,58,İstanbul,3862.42
2413,2024-09-24,P018,Telefon,Elektronik,234.16,14,3278.24,4746,Ayasun,Kadın,30,Konya,1286.34
2414,2023-04-03,P037,Fırın,Ev Aletleri,1267.94,13,16483.22,5566,Gülzadiye,Erkek,34,Antalya,3119.52
2415,2024-04-22,P024,Bilgisayar,Elektronik,1149.11,3,3447.33,5926,İmge,Kadın,19,İzmir,3916.17
2416,2022-11-13,P082,Defter,Kırtasiye,270.85,8,2166.8,8463,Oluş,Kadın,61,İzmir,4976.79
2417,2024-04-11,P010,Çanta,Giyim,1444.97,7,10114.79,6997,Koşukhan,Kadın,44,Antalya,4267.06
2418,2023-04-15,P097,Su Şişesi,Mutfak Ürünleri,527.56,7,3692.9199999999996,7367,Esmanperi,Erkek,43,Adana,1990.41
2419,2023-04-01,P063,Klima,Elektronik,603.34,2,1206.68,9792,Gülözge,Erkek,57,Konya,4371.78
2420,2024-03-08,P087,Kulaklık,Elektronik,1220.66,9,10985.94,7884,Ticen,Kadın,68,İstanbul,1424.31
2421,2023-05-07,P010,Çanta,Giyim,1323.07,17,22492.19,4231,İzgü,Erkek,31,İzmir,1380.56
2422,2024-10-25,P037,Fırın,Ev Aletleri,429.61,9,3866.49,5798,Cüneyit,Kadın,63,Ankara,1750.15
2423,2023-05-12,P032,Mouse,Elektronik,341.34,13,4437.42,3883,Macide,Erkek,18,Konya,4839.13
2424,2023-01-19,P018,Telefon,Elektronik,1035.16,1,1035.16,5248,Algış,Kadın,69,Bursa,1985.07
2425,2024-02-18,P032,Mouse,Elektronik,1080.34,19,20526.46,6553,Misra,Erkek,66,Ankara,4426.86
2426,2024-05-16,P087,Kulaklık,Elektronik,1011.78,13,13153.14,5435,Akgüneş,Erkek,42,Gaziantep,186.3
2427,2023-01-03,P087,Kulaklık,Elektronik,1474.82,8,11798.56,1898,Muhip,Kadın,33,İzmir,4144.87
2428,2023-01-12,P037,Fırın,Ev Aletleri,733.01,9,6597.09,4379,Üzer,Kadın,53,Konya,2096.96
2429,2023-08-22,P010,Çanta,Giyim,922.36,6,5534.16,3607,Nesfe,Erkek,58,Gaziantep,1038.72
2430,2024-04-28,P024,Bilgisayar,Elektronik,1002.95,13,13038.35,5389,Muhammet,Kadın,43,Bursa,702.3
2431,2023-12-01,P097,Su Şişesi,Mutfak Ürünleri,1475.82,8,11806.56,8421,Tansev,Erkek,51,Konya,1906.06
2432,2022-11-15,P011,Kalem,Kırtasiye,2242.41625,13,25779.03375,9692,Ümmahan,Erkek,61,İstanbul,3510.18
2433,2024-06-21,P010,Çanta,Giyim,1008.59,3,3025.77,1076,Şeyda,Kadın,65,Ankara,881.19
2434,2024-02-26,P037,Fırın,Ev Aletleri,1145.55,18,20619.899999999998,9323,Galip,Kadın,23,Gaziantep,3737.5
2435,2024-04-12,P097,Su Şişesi,Mutfak Ürünleri,662.75,2,1325.5,9684,Öncel,Kadın,44,İzmir,3972.34
2436,2023-01-24,P018,Telefon,Elektronik,1244.83,1,1244.83,5219,Nevsale,Kadın,65,Adana,3551.44
2437,2024-05-02,P082,Defter,Kırtasiye,1388.44,3,4165.32,2131,Lutfi,Kadın,36,Antalya,2228.09
2438,2022-11-14,P097,Su Şişesi,Mutfak Ürünleri,220.47,7,1543.29,7602,Feyha,Erkek,43,Konya,1110.78
2439,2024-05-18,P032,Mouse,Elektronik,700.77,17,11913.09,1985,Kerime,Kadın,33,Konya,2940.06
2440,2023-02-10,P011,Kalem,Kırtasiye,1169.71,15,17545.65,8210,Seyfullah,Erkek,66,Bursa,960.42
2441,2023-09-20,P063,Klima,Elektronik,684.37,2,1368.74,9417,Monis,Erkek,44,Bursa,4226.74
2442,2023-10-26,P024,Bilgisayar,Elektronik,1309.1,17,22254.699999999997,8355,İlper,Kadın,58,Ankara,187.04
2443,2023-07-17,P018,Telefon,Elektronik,1114.19,9,10027.71,8915,Cabir,Erkek,41,Antalya,4469.95
2444,2023-04-17,P010,Çanta,Giyim,81.24,15,1218.6,8150,Turgut,Erkek,46,Gaziantep,2486.64
2445,2023-01-25,P018,Telefon,Elektronik,1432.97,15,21494.55,7139,Başhan,Kadın,38,Gaziantep,1768.31
2446,2023-07-07,P063,Klima,Elektronik,103.48,6,620.88,4462,Heyvetullah,Erkek,57,Bursa,1250.19
2447,2022-12-23,P097,Su Şişesi,Mutfak Ürünleri,327.27,12,3927.24,1264,Algış,Kadın,30,Antalya,1336.94
2448,2024-03-29,P024,Bilgisayar,Elektronik,275.33,1,275.33,6218,Feza,Kadın,39,İstanbul,1628.92
2449,2022-11-22,P063,Klima,Elektronik,302.24,18,5440.32,5382,Ahsen,Kadın,27,Konya,646.28
2450,2023-06-05,P082,Defter,Kırtasiye,1333.44,2,2666.88,3860,Bişar,Erkek,62,İstanbul,4428.3
2451,2023-12-18,P037,Fırın,Ev Aletleri,822.69,13,10694.97,9563,Koçak,Kadın,21,İzmir,3447.47
2452,2024-03-24,P037,Fırın,Ev Aletleri,84.11,4,336.44,6695,Denkel,Erkek,22,Bursa,2203.62
2453,2024-09-02,P018,Telefon,Elektronik,563.87,10,5638.7,5996,Sehel,Erkek,39,Adana,4699.1
2454,2024-04-18,P063,Klima,Elektronik,1224.17,13,15914.21,8739,Rüknettin,Kadın,56,Bursa,4204.65
2455,2023-04-18,P032,Mouse,Elektronik,982.05,17,16694.85,4867,Nafii,Erkek,20,İzmir,2614.67
2456,2023-09-05,P032,Mouse,Elektronik,435.86,16,6973.76,2078,Ünübol,Kadın,47,Bursa,1736.57
2457,2024-05-17,P087,Kulaklık,Elektronik,557.6,8,4460.8,9553,Koşukhan,Erkek,62,Gaziantep,2816.44
2458,2023-10-22,P097,Su Şişesi,Mutfak Ürünleri,1465.9,5,7329.5,4734,Cindoruk,Erkek,40,Adana,848.63
2459,2023-08-13,P082,Defter,Kırtasiye,454.7,11,5001.7,4806,Dilşat,Kadın,33,İstanbul,1729.25
2460,2022-12-14,P097,Su Şişesi,Mutfak Ürünleri,653.18,4,2612.72,7200,Alsoy,Erkek,59,Konya,3290.95
2461,2023-11-18,P010,Çanta,Giyim,486.8,10,4868.0,7884,Ticen,Kadın,68,İstanbul,1424.31
2462,2023-08-17,P063,Klima,Elektronik,555.44,5,2777.2000000000003,1033,İde,Kadın,50,İstanbul,4607.17
2463,2023-12-19,P018,Telefon,Elektronik,233.91,6,1403.46,9843,Ünübol,Kadın,36,Adana,2112.75
2464,2023-11-10,P037,Fırın,Ev Aletleri,295.17,3,885.51,1164,Özinal,Erkek,62,Gaziantep,4576.72
2465,2023-12-16,P082,Defter,Kırtasiye,106.45,13,1383.85,8638,Kızıltunç,Kadın,29,Gaziantep,1082.2
2466,2023-06-12,P097,Su Şişesi,Mutfak Ürünleri,1145.55,10,11455.5,6257,Kiyasi,Erkek,60,Bursa,1313.65
2467,2023-03-10,P087,Kulaklık,Elektronik,708.14,17,12038.38,3752,Okbay,Kadın,39,İstanbul,1572.85
2468,2022-12-29,P082,Defter,Kırtasiye,1016.88,6,6101.28,8689,Bağdat,Erkek,28,Bursa,4089.29
2469,2023-12-19,P024,Bilgisayar,Elektronik,921.91,11,10141.01,5474,Şirivan,Kadın,30,Antalya,3014.51
2470,2024-02-06,P010,Çanta,Giyim,63.36,7,443.52,6265,İmren,Kadın,41,İzmir,4413.7
2471,2024-03-18,P032,Mouse,Elektronik,186.94,18,3364.92,1809,Yetişal,Kadın,57,Adana,3071.42
2472,2024-03-22,P018,Telefon,Elektronik,503.24,5,2516.2,9014,Tınal,Erkek,62,Adana,2546.79
2473,2024-09-12,P037,Fırın,Ev Aletleri,48.92,9,440.28,4953,Erseç,Erkek,69,Ankara,4412.31
2474,2024-08-02,P063,Klima,Elektronik,71.0,8,568.0,3279,Selime,Erkek,42,Ankara,4600.25
2475,2024-10-14,P082,Defter,Kırtasiye,565.78,8,4526.24,7486,Mahnaz,Kadın,30,Gaziantep,2608.18
2476,2024-01-30,P018,Telefon,Elektronik,672.24,19,12772.56,4843,Bali,Erkek,48,Antalya,954.51
2477,2022-12-16,P032,Mouse,Elektronik,789.54,8,6316.32,3041,Kasim,Kadın,44,Ankara,860.09
2478,2023-11-27,P037,Fırın,Ev Aletleri,599.91,3,1799.73,3566,Korugan,Erkek,41,Adana,3169.0
2479,2022-12-06,P018,Telefon,Elektronik,710.71,15,10660.65,5538,Müzekker,Kadın,64,Bursa,651.65
2480,2023-07-03,P082,Defter,Kırtasiye,180.67,15,2710.0499999999997,6004,Vaysal,Kadın,68,Gaziantep,4423.24
2481,2023-04-25,P032,Mouse,Elektronik,1043.45,12,12521.4,3896,Günver,Kadın,25,İstanbul,4225.79
2482,2024-03-09,P063,Klima,Elektronik,474.55,7,3321.85,2818,Güverçin,Erkek,31,Gaziantep,3035.29
2483,2023-06-26,P087,Kulaklık,Elektronik,708.16,3,2124.48,4560,Tuğçe,Erkek,34,Gaziantep,1219.84
2484,2024-02-19,P018,Telefon,Elektronik,1029.82,11,11328.019999999999,2866,Kayagün,Erkek,35,Ankara,4307.71
2485,2024-06-24,P018,Telefon,Elektronik,1251.19,3,3753.57,3175,Yaşattin,Erkek,42,Konya,3894.72
2486,2023-08-06,P032,Mouse,Elektronik,182.93,12,2195.16,9876,Mezide,Erkek,29,Ankara,2335.56
2487,2023-06-29,P097,Su Şişesi,Mutfak Ürünleri,232.59,15,3488.85,1939,Andiç,Kadın,48,Antalya,1195.82
2488,2024-03-14,P097,Su Şişesi,Mutfak Ürünleri,1029.2,16,16467.2,3021,Gülhisar,Erkek,55,Konya,611.27
2489,2024-02-14,P082,Defter,Kırtasiye,209.62,2,419.24,4225,Süzer,Erkek,39,Ankara,392.75
2490,2024-10-02,P010,Çanta,Giyim,324.27,16,5188.32,7418,Bilgen,Kadın,60,Bursa,2589.07
2491,2024-10-30,P032,Mouse,Elektronik,573.06,14,8022.839999999999,1602,Zeride,Kadın,44,Gaziantep,167.75
2492,2023-11-27,P097,Su Şişesi,Mutfak Ürünleri,862.96,15,12944.4,6617,Özger,Kadın,41,İzmir,2458.69
2493,2024-02-11,P024,Bilgisayar,Elektronik,1045.7,13,13594.1,5683,Uyanser,Erkek,34,Ankara,4881.95
2494,2023-06-22,P024,Bilgisayar,Elektronik,1032.57,15,15488.55,9544,Huzuri,Kadın,26,İstanbul,4755.5
2495,2023-01-03,P037,Fırın,Ev Aletleri,670.49,3,2011.47,6229,Çağlasın,Kadın,56,Gaziantep,1032.72
2496,2023-04-13,P010,Çanta,Giyim,950.11,19,18052.09,6270,Kader,Erkek,47,Konya,1414.26
2497,2023-10-19,P097,Su Şişesi,Mutfak Ürünleri,1323.37,9,11910.329999999998,8589,Alaeddin,Erkek,33,Ankara,2797.97
2498,2024-04-11,P082,Defter,Kırtasiye,736.44,11,8100.84,1689,Vahittin,Kadın,56,İzmir,2978.22
2499,2024-10-02,P082,Defter,Kırtasiye,647.56,2,1295.12,1435,Biltaş,Kadın,60,İstanbul,548.46
2500,2023-02-18,P087,Kulaklık,Elektronik,212.97,11,2342.67,3249,Şide,Kadın,48,Bursa,3977.33
2501,2024-05-13,P010,Çanta,Giyim,702.29,13,9129.77,6837,Berran,Erkek,59,Konya,812.94
2502,2024-04-16,P037,Fırın,Ev Aletleri,1338.31,19,25427.89,3186,Feden,Erkek,50,Adana,298.54
2503,2024-03-21,P087,Kulaklık,Elektronik,1065.37,19,20242.03,4229,Okyalaz,Kadın,41,Konya,412.94
2504,2024-05-03,P097,Su Şişesi,Mutfak Ürünleri,146.7,10,1467.0,9768,Dalkılıç,Kadın,57,Adana,2406.19
2505,2023-08-24,P097,Su Şişesi,Mutfak Ürünleri,1097.58,18,19756.44,5331,Fügen,Erkek,31,İstanbul,4832.53
2506,2024-10-31,P087,Kulaklık,Elektronik,1184.62,13,15400.059999999998,9671,Çetinsu,Erkek,39,İzmir,1250.34
2507,2024-03-28,P082,Defter,Kırtasiye,504.24,4,2016.96,5504,Toktuğ,Erkek,61,Adana,3249.57
2508,2023-05-02,P024,Bilgisayar,Elektronik,332.02,10,3320.2,7672,Özgün,Kadın,21,Adana,2739.2
2509,2023-06-23,P032,Mouse,Elektronik,1335.31,8,10682.48,5104,Sançar,Erkek,35,Adana,1604.36
2510,2024-10-23,P010,Çanta,Giyim,988.88,16,15822.08,6396,Alize,Kadın,57,İstanbul,1233.82
2511,2023-04-21,P097,Su Şişesi,Mutfak Ürünleri,1364.35,7,9550.449999999999,7543,Bellisan,Erkek,52,Antalya,2369.0
2512,2024-08-26,P018,Telefon,Elektronik,1117.42,3,3352.26,7931,Cuman,Kadın,51,İzmir,3271.32
2513,2023-07-22,P063,Klima,Elektronik,28.33,13,368.28999999999996,3138,Merdi,Kadın,26,Bursa,1579.83
2514,2023-10-17,P087,Kulaklık,Elektronik,1208.25,10,12082.5,9211,Özaslan,Erkek,22,İstanbul,4751.53
2515,2023-12-29,P037,Fırın,Ev Aletleri,861.36,14,12059.04,5517,Salami,Kadın,31,Adana,2723.96
2516,2024-03-20,P011,Kalem,Kırtasiye,198.29,14,2776.06,3662,Gülselin,Kadın,56,Gaziantep,4181.69
2517,2023-04-11,P063,Klima,Elektronik,1300.53,1,1300.53,1522,Baba,Erkek,52,Antalya,4795.75
2518,2023-04-17,P082,Defter,Kırtasiye,400.14,14,5601.96,5528,Melihcan,Kadın,33,Konya,4991.52
2519,2023-04-27,P010,Çanta,Giyim,1066.68,2,2133.36,5895,Fadıla,Erkek,19,Konya,4903.29
2520,2024-05-04,P010,Çanta,Giyim,772.13,12,9265.56,9591,Feyha,Erkek,30,Adana,2374.78
2521,2023-07-27,P018,Telefon,Elektronik,1307.04,15,19605.6,6744,Cezayir,Kadın,69,İzmir,3150.53
2522,2023-06-24,P063,Klima,Elektronik,1266.58,4,5066.32,5845,Yetişal,Erkek,49,Antalya,3961.46
2523,2023-05-08,P011,Kalem,Kırtasiye,363.64,11,4000.04,5746,Ağakişi,Kadın,61,Antalya,297.43
2524,2023-06-07,P097,Su Şişesi,Mutfak Ürünleri,1205.56,2,2411.12,5663,Serda,Kadın,59,Gaziantep,3954.0
2525,2024-02-03,P097,Su Şişesi,Mutfak Ürünleri,1133.63,4,4534.52,5710,Elhan,Kadın,51,Antalya,4174.8
2526,2024-05-08,P097,Su Şişesi,Mutfak Ürünleri,1014.32,3,3042.96,5920,Atalay,Kadın,54,Bursa,2404.41
2527,2023-01-31,P097,Su Şişesi,Mutfak Ürünleri,1011.07,6,6066.42,8457,Özkutlu,Erkek,19,Ankara,3884.34
2528,2024-08-29,P082,Defter,Kırtasiye,360.53,13,4686.889999999999,6052,Şeyda,Erkek,19,Adana,3062.14
2529,2022-12-05,P010,Çanta,Giyim,892.38,17,15170.46,9081,Börteçin,Erkek,38,Bursa,3035.39
2530,2024-09-18,P010,Çanta,Giyim,1016.68,10,10166.8,5128,Huban,Erkek,38,İzmir,361.93
2531,2023-08-14,P063,Klima,Elektronik,935.69,2,1871.38,8958,Sonad,Kadın,39,İzmir,3912.39
2532,2024-04-10,P011,Kalem,Kırtasiye,283.19,17,4814.23,7937,Mestur,Kadın,65,Gaziantep,1230.39
2533,2023-02-12,P097,Su Şişesi,Mutfak Ürünleri,351.5,4,1406.0,8172,Esengün,Erkek,66,Antalya,2644.75
2534,2023-02-02,P082,Defter,Kırtasiye,229.06,4,916.24,9812,Oranlı,Kadın,21,Ankara,4162.44
2535,2023-04-24,P024,Bilgisayar,Elektronik,501.17,9,4510.53,4764,Över,Kadın,60,Bursa,4329.19
2536,2023-02-21,P011,Kalem,Kırtasiye,1148.69,1,1148.69,5129,Melûl,Kadın,69,Ankara,3435.86
2537,2023-08-29,P010,Çanta,Giyim,527.48,4,2109.92,1181,Dolun,Kadın,67,İstanbul,3556.73
2538,2023-12-24,P097,Su Şişesi,Mutfak Ürünleri,1113.57,1,1113.57,8768,Sadat,Erkek,20,Adana,861.13
2539,2024-03-31,P063,Klima,Elektronik,518.16,4,2072.64,2196,Aysoy,Erkek,23,Konya,4417.57
2540,2023-09-21,P063,Klima,Elektronik,298.33,11,3281.6299999999997,6324,Sökmen,Kadın,44,İzmir,4150.8
2541,2022-11-30,P011,Kalem,Kırtasiye,48.99,5,244.95,3698,Andiç,Kadın,63,Gaziantep,2705.06
2542,2023-01-27,P032,Mouse,Elektronik,5.319999999999999,13,69.16,4300,Burç,Kadın,52,Gaziantep,4379.08
2543,2023-06-04,P037,Fırın,Ev Aletleri,556.54,18,10017.72,2382,Bünyamün,Kadın,62,Bursa,1246.25
2544,2023-07-08,P063,Klima,Elektronik,697.19,7,4880.33,3376,Üstün,Kadın,33,Bursa,3372.65
2545,2023-08-19,P018,Telefon,Elektronik,1400.84,19,25779.03375,1916,Nurey,Kadın,29,İzmir,1820.23
2546,2023-09-29,P024,Bilgisayar,Elektronik,910.36,17,15476.12,4646,Rümeysa,Kadın,54,Adana,3052.08
2547,2023-07-30,P087,Kulaklık,Elektronik,80.21,9,721.89,5148,Çilga,Kadın,29,İstanbul,4758.44
2548,2024-09-02,P024,Bilgisayar,Elektronik,1295.45,18,23318.1,5909,Süner,Kadın,38,Konya,4078.02
2549,2024-08-08,P063,Klima,Elektronik,1253.17,17,21303.89,5056,Erbil,Erkek,26,İzmir,3791.99
2550,2024-01-23,P018,Telefon,Elektronik,1134.75,5,5673.75,4499,Oğuzman,Erkek,66,Gaziantep,436.41
2551,2024-08-22,P082,Defter,Kırtasiye,630.47,12,7565.64,8955,Buyrukhan,Kadın,31,Bursa,4722.24
2552,2024-07-22,P082,Defter,Kırtasiye,164.42,5,822.0999999999999,4885,Sahil,Erkek,52,Adana,1033.66
2553,2024-09-27,P024,Bilgisayar,Elektronik,904.11,10,9041.1,4362,Candeniz,Erkek,23,Bursa,3995.66
2554,2023-04-11,P032,Mouse,Elektronik,1016.88,14,14236.32,7693,Resulcan,Kadın,44,Adana,3838.89
2555,2023-12-11,P011,Kalem,Kırtasiye,675.94,11,7435.34,8348,Yilmaz,Kadın,37,Bursa,2185.98
2556,2024-09-15,P032,Mouse,Elektronik,32.51,4,130.04,7931,Cuman,Kadın,51,İzmir,3271.32
2557,2022-11-21,P037,Fırın,Ev Aletleri,692.92,4,2771.68,1385,Yekbun,Erkek,19,Bursa,1050.47
2558,2023-09-15,P082,Defter,Kırtasiye,580.65,1,580.65,8736,Mihrab,Kadın,23,Gaziantep,3664.09
2559,2024-07-22,P037,Fırın,Ev Aletleri,1063.14,3,3189.42,6887,Üstün,Kadın,32,Gaziantep,765.62
2560,2024-05-25,P032,Mouse,Elektronik,574.41,8,4595.28,4157,Sittik,Kadın,45,İzmir,1859.32
2561,2024-01-31,P037,Fırın,Ev Aletleri,469.18,13,6099.34,1503,Uğurkan,Erkek,37,Gaziantep,1023.25
2562,2023-07-14,P018,Telefon,Elektronik,276.83,4,1107.32,7289,Nefaret,Kadın,22,Antalya,2087.18
2563,2023-09-30,P011,Kalem,Kırtasiye,1230.51,4,4922.04,5966,Berran,Erkek,50,Ankara,2203.41
2564,2024-06-02,P082,Defter,Kırtasiye,524.39,11,5768.29,3161,Hoşkadem,Erkek,55,Bursa,4246.17
2565,2024-09-07,P011,Kalem,Kırtasiye,861.62,18,15509.16,5075,Zülbiye,Kadın,45,Antalya,3321.09
2566,2023-05-12,P082,Defter,Kırtasiye,341.76,10,3417.6,9333,Fehim,Kadın,34,Adana,2791.95
2567,2022-11-25,P032,Mouse,Elektronik,328.75,6,1972.5,9769,Sami,Kadın,47,Antalya,1896.07
2568,2024-08-16,P018,Telefon,Elektronik,592.19,6,3553.1400000000003,3157,Veis,Erkek,67,Konya,4814.23
2569,2023-07-27,P032,Mouse,Elektronik,1016.09,11,11176.99,4221,Yayak,Erkek,46,İstanbul,2196.27
2570,2023-10-01,P011,Kalem,Kırtasiye,399.95,6,2399.7,6717,Sevsevil,Erkek,21,Antalya,4641.97
2571,2023-03-18,P063,Klima,Elektronik,55.3,6,331.79999999999995,8114,Cansin,Erkek,68,İstanbul,4044.59
2572,2023-03-10,P063,Klima,Elektronik,1349.28,3,4047.84,4013,Abiye,Erkek,66,Antalya,514.38
2573,2024-01-05,P024,Bilgisayar,Elektronik,360.31,4,1441.24,2101,Beriye,Kadın,29,Antalya,1623.93
2574,2023-01-19,P097,Su Şişesi,Mutfak Ürünleri,1116.64,19,21216.160000000003,2762,Sümerya,Kadın,27,Gaziantep,1215.38
2575,2023-10-20,P063,Klima,Elektronik,575.88,5,2879.4,9860,Selime,Kadın,24,Bursa,4597.67
2576,2022-12-13,P032,Mouse,Elektronik,677.61,17,11519.37,4720,Alanalp,Kadın,54,Konya,850.91
2577,2022-11-10,P087,Kulaklık,Elektronik,1242.48,19,23607.12,4583,Tayyip,Kadın,65,Gaziantep,4233.19
2578,2024-10-14,P024,Bilgisayar,Elektronik,455.79,8,3646.32,2397,Özbay,Kadın,61,İstanbul,4011.23
2579,2024-06-30,P011,Kalem,Kırtasiye,947.48,2,1894.96,6418,Telim,Kadın,44,İzmir,4413.06
2580,2024-01-15,P032,Mouse,Elektronik,567.83,11,6246.13,7381,Şerman,Erkek,39,Adana,107.08
2581,2023-10-19,P010,Çanta,Giyim,345.03,16,5520.48,3900,Yayak,Erkek,27,İzmir,1146.78
2582,2023-01-26,P010,Çanta,Giyim,488.76,4,1955.04,9238,Yahşi,Erkek,68,Konya,4101.04
2583,2023-02-20,P037,Fırın,Ev Aletleri,308.27,1,308.27,2313,Tecimer,Erkek,52,Antalya,520.79
2584,2023-12-04,P087,Kulaklık,Elektronik,906.86,8,7254.88,4339,Bican,Kadın,52,İzmir,2752.7
2585,2024-07-24,P024,Bilgisayar,Elektronik,389.65,13,5065.45,1638,Sadeti,Kadın,57,Bursa,3977.24
2586,2024-04-20,P063,Klima,Elektronik,1208.04,19,22952.76,8895,Basriye,Erkek,54,Bursa,2113.54
2587,2022-11-07,P018,Telefon,Elektronik,466.26,13,6061.38,4262,Şirivan,Kadın,49,İzmir,3289.31
2588,2023-03-24,P082,Defter,Kırtasiye,304.9,3,914.6999999999999,6668,Nesip,Kadın,45,İzmir,1631.0
2589,2024-05-13,P018,Telefon,Elektronik,574.69,3,1724.0700000000002,9336,Fuzuli,Erkek,23,İzmir,2258.39
2590,2023-02-05,P032,Mouse,Elektronik,800.03,6,4800.18,4109,Şamiha,Kadın,54,Antalya,1216.39
2591,2023-06-16,P010,Çanta,Giyim,582.97,12,6995.64,4262,Şirivan,Kadın,49,İzmir,3289.31
2592,2023-03-31,P037,Fırın,Ev Aletleri,1337.4,12,16048.8,8737,Susam,Erkek,34,İzmir,542.93
2593,2023-05-27,P087,Kulaklık,Elektronik,459.47,8,3675.76,2621,Muhip,Kadın,18,Konya,1246.65
2594,2023-05-17,P010,Çanta,Giyim,594.08,1,594.08,4512,Hilayda,Erkek,49,Ankara,2133.13
2595,2024-06-19,P010,Çanta,Giyim,948.31,16,15172.96,5198,Şahmettin,Kadın,24,Bursa,503.13
2596,2023-08-03,P082,Defter,Kırtasiye,61.62,6,369.71999999999997,5956,Samahat,Kadın,64,İzmir,4263.74
2597,2024-08-26,P010,Çanta,Giyim,450.36,12,5404.32,1269,Şerafeddin,Erkek,47,Adana,2509.03
2598,2023-01-19,P037,Fırın,Ev Aletleri,356.31,6,2137.86,7748,Çağlar,Kadın,22,İzmir,3405.24
2599,2023-10-28,P082,Defter,Kırtasiye,492.14,1,492.14,9145,Oğuzman,Erkek,40,Gaziantep,3518.47
2600,2024-10-19,P024,Bilgisayar,Elektronik,79.6,12,955.1999999999999,9347,Fatmanur,Erkek,48,Ankara,1166.33
2601,2023-03-25,P024,Bilgisayar,Elektronik,1132.37,14,15853.179999999998,2645,İlkbahar,Erkek,49,Antalya,950.3
2602,2023-09-01,P032,Mouse,Elektronik,518.44,18,9331.920000000002,5222,Rafih,Erkek,50,Bursa,4791.76
2603,2024-05-05,P010,Çanta,Giyim,997.25,19,18947.75,1856,Dağistan,Kadın,61,Antalya,2433.23
2604,2024-07-11,P010,Çanta,Giyim,627.91,9,5651.19,4681,İzgü,Erkek,50,Adana,3200.69
2605,2024-09-24,P087,Kulaklık,Elektronik,340.97,17,5796.490000000001,2417,Sağıt,Erkek,59,İzmir,4865.43
2606,2023-10-07,P082,Defter,Kırtasiye,1368.16,12,16417.920000000002,8010,Hudavent,Erkek,67,Gaziantep,4391.1
2607,2024-10-02,P032,Mouse,Elektronik,118.16,1,118.16,5072,Rahmet,Erkek,54,Bursa,3654.2
2608,2024-03-15,P082,Defter,Kırtasiye,594.21,14,8318.94,3850,Misra,Kadın,27,Antalya,1675.2
2609,2024-06-26,P063,Klima,Elektronik,779.29,15,11689.349999999999,4953,Erseç,Erkek,69,Ankara,4412.31
2610,2023-11-29,P037,Fırın,Ev Aletleri,761.06,5,3805.2999999999997,1082,Elamiye,Erkek,35,Gaziantep,2691.97
2611,2024-05-17,P010,Çanta,Giyim,1300.12,10,13001.199999999999,4215,Altoğan,Kadın,41,İzmir,3371.74
2612,2023-03-02,P087,Kulaklık,Elektronik,556.38,11,6120.18,4269,Vedat,Kadın,56,Konya,339.87
